VisitYear,VisitMonth,VisitMode,Rating,AttractionType,Country,Region,Continent
2017,11,1,5,8,144,21,4
2017,11,3,4,8,61,16,2
2017,2,3,4,8,31,8,2
2017,11,2,2,8,7,1,3
2017,11,1,3,8,144,21,4
2017,11,3,5,8,7,1,3
2017,11,1,5,8,144,21,4
2017,11,3,3,8,27,12,1
2017,8,2,3,8,61,16,2
2017,11,3,5,8,31,8,2
2017,11,3,4,8,100,14,3
2017,11,3,5,8,145,12,1
2017,6,4,4,8,145,12,1
2017,4,3,4,8,52,6,4
2017,10,1,5,8,145,12,1
2017,11,1,5,8,132,6,4
2017,11,1,5,8,145,12,1
2017,10,1,3,8,7,1,3
2017,9,1,3,8,144,21,4
2017,11,1,4,8,100,14,3
2017,11,1,3,8,7,1,3
2017,11,1,5,8,32,15,1
2017,11,1,5,8,142,9,4
2017,10,1,5,8,126,8,2
2017,11,1,4,8,145,12,1
2017,11,1,5,8,132,6,4
2017,11,4,5,8,131,13,4
2017,11,1,3,8,144,21,4
2016,12,2,5,8,100,14,3
2017,11,1,5,8,52,6,4
2017,7,2,5,8,124,6,4
2017,8,3,5,8,77,10,2
2017,11,2,5,8,7,1,3
2017,11,4,4,8,144,21,4
2017,11,1,4,8,7,1,3
2017,11,1,5,8,7,1,3
2017,11,1,5,8,144,21,4
2017,11,3,4,8,62,17,2
2017,11,3,5,8,27,12,1
2017,11,2,3,8,49,21,4
2017,11,3,2,8,7,1,3
2017,11,1,4,8,144,21,4
2017,7,4,5,8,144,21,4
2017,11,1,3,8,131,13,4
2017,11,1,5,8,145,12,1
2017,11,1,5,8,145,12,1
2017,11,2,5,8,51,9,4
2017,11,1,4,8,27,12,1
2017,11,3,5,8,7,1,3
2017,11,1,4,8,7,1,3
2017,11,1,4,8,27,12,1
2017,11,2,5,8,7,1,3
2017,11,4,4,8,145,12,1
2017,11,1,5,8,98,21,4
2017,11,1,4,8,135,17,2
2017,11,1,4,8,145,12,1
2017,11,1,5,8,7,1,3
2017,11,2,4,8,7,1,3
2017,11,2,5,8,118,10,2
2017,11,3,4,8,144,21,4
2017,11,4,5,8,62,17,2
2017,11,3,5,8,109,17,2
2017,10,2,4,8,39,13,4
2017,11,1,5,8,27,12,1
2017,10,1,5,8,61,16,2
2017,11,3,4,8,7,1,3
2017,10,1,4,8,145,12,1
2017,11,1,5,8,144,21,4
2017,6,2,5,8,7,1,3
2017,11,1,3,8,127,19,4
2017,11,1,3,8,145,12,1
2017,11,1,4,8,145,12,1
2017,11,1,5,8,145,12,1
2017,10,1,5,8,144,21,4
2017,11,1,5,8,144,21,4
2017,11,4,5,8,145,12,1
2017,11,1,5,8,145,12,1
2017,11,1,5,8,7,1,3
2017,11,3,5,8,15,21,4
2017,11,1,4,8,131,13,4
2017,11,3,4,8,145,12,1
2017,11,1,5,8,7,1,3
2017,6,2,5,8,27,12,1
2017,11,1,4,8,111,19,4
2017,11,1,3,8,144,21,4
2017,9,1,5,8,37,10,2
2017,11,1,5,8,27,12,1
2017,11,1,4,8,144,21,4
2017,9,1,5,8,144,21,4
2017,11,1,5,8,144,21,4
2017,9,1,5,8,145,12,1
2017,11,3,4,8,7,1,3
2017,11,1,4,8,145,12,1
2017,11,1,5,8,144,21,4
2017,11,4,5,8,145,12,1
2017,5,2,4,8,61,16,2
2017,11,1,5,8,144,21,4
2017,10,4,4,8,109,17,2
2017,11,4,5,8,7,1,3
2017,11,1,4,8,7,1,3
2017,11,1,5,8,7,1,3
2017,9,1,5,8,145,12,1
2017,11,1,5,8,144,21,4
2017,10,3,4,8,61,16,2
2017,11,1,5,8,145,12,1
2017,11,2,3,8,7,1,3
2017,11,2,5,8,7,1,3
2017,10,1,4,8,52,6,4
2017,11,3,5,8,144,21,4
2017,11,1,5,8,145,12,1
2017,11,3,5,8,144,21,4
2017,11,2,5,8,7,1,3
2017,11,4,4,8,145,12,1
2017,11,1,4,8,7,1,3
2017,10,1,4,8,144,21,4
2017,11,2,4,8,7,1,3
2017,4,1,5,8,61,16,2
2017,11,1,4,8,144,21,4
2017,10,1,4,8,144,21,4
2017,11,1,3,8,7,1,3
2017,11,1,5,8,98,21,4
2017,4,1,4,8,7,1,3
2017,10,3,5,8,38,6,4
2017,10,1,5,8,137,2,1
2017,10,2,5,8,52,6,4
2017,10,3,5,8,144,21,4
2017,11,3,5,8,49,21,4
2017,8,1,5,8,144,21,4
2017,11,3,3,8,7,1,3
2017,8,1,4,8,131,13,4
2017,11,1,5,8,123,6,4
2017,10,2,4,8,65,21,4
2016,12,2,5,8,80,6,4
2017,11,4,5,8,7,1,3
2017,11,1,4,8,145,12,1
2017,10,1,5,8,145,12,1
2017,9,1,3,8,31,8,2
2017,10,1,4,8,7,1,3
2017,4,1,5,8,144,21,4
2017,10,1,5,8,144,21,4
2017,10,1,4,8,98,21,4
2017,11,1,5,8,143,10,2
2017,11,1,5,8,144,21,4
2017,10,1,5,8,7,1,3
2017,9,1,5,8,144,21,4
2017,11,1,4,8,143,10,2
2017,10,1,5,8,144,21,4
2017,10,3,4,8,31,8,2
2017,10,2,5,8,31,8,2
2017,11,2,4,8,79,6,4
2017,11,1,4,8,52,6,4
2017,1,1,5,8,100,14,3
2017,11,1,4,8,48,13,4
2017,10,2,4,8,7,1,3
2017,11,2,3,8,49,21,4
2017,10,3,4,8,65,21,4
2017,10,2,3,8,42,15,1
2017,10,1,4,8,27,12,1
2016,11,2,5,8,145,12,1
2017,10,2,4,8,7,1,3
2017,5,1,3,8,61,16,2
2017,10,1,5,8,98,21,4
2017,10,1,5,8,144,21,4
2017,10,1,4,8,7,1,3
2017,10,1,5,8,7,1,3
2017,6,3,3,8,61,16,2
2017,10,1,4,8,144,21,4
2017,10,1,3,8,27,12,1
2017,10,2,5,8,144,21,4
2017,4,4,4,8,61,16,2
2017,8,2,3,8,144,21,4
2017,9,1,5,8,59,6,4
2017,10,1,4,8,61,16,2
2017,10,1,5,8,144,21,4
2017,10,1,3,8,61,16,2
2017,10,3,3,8,76,6,4
2017,9,1,5,8,8,6,4
2017,10,1,4,8,144,21,4
2017,3,1,4,8,122,17,2
2016,9,1,5,8,115,6,4
2017,2,4,5,8,145,12,1
2017,2,3,5,8,144,21,4
2017,3,2,5,8,81,17,2
2016,7,1,4,8,144,21,4
2017,3,1,5,8,84,14,3
2016,12,2,4,8,145,12,1
2017,3,1,5,8,10,2,1
2017,3,1,5,8,122,17,2
2017,3,1,5,8,144,21,4
2017,3,1,1,8,144,21,4
2017,3,1,1,8,144,21,4
2016,11,1,5,8,62,17,2
2016,5,4,4,8,7,1,3
2017,3,1,5,8,27,12,1
2017,2,1,5,8,145,12,1
2017,3,2,5,8,7,1,3
2016,5,1,5,8,7,1,3
2017,3,1,5,8,132,6,4
2017,3,1,3,8,7,1,3
2017,3,2,1,8,115,6,4
2017,2,1,5,8,7,1,3
2017,3,1,5,8,27,12,1
2017,2,1,5,8,144,21,4
2017,1,1,5,8,27,12,1
2017,3,4,5,8,65,21,4
2017,3,1,5,8,144,21,4
2017,3,4,5,8,27,12,1
2017,3,1,4,8,145,12,1
2016,11,1,5,8,7,1,3
2017,3,1,4,8,7,1,3
2016,8,3,5,8,62,17,2
2017,2,1,5,8,43,11,0
2017,2,1,5,8,135,17,2
2017,3,3,5,8,31,8,2
2017,3,1,5,8,100,14,3
2017,3,3,4,8,145,12,1
2017,3,3,3,8,7,1,3
2017,3,2,4,8,61,16,2
2017,3,4,3,8,122,17,2
2017,1,2,4,8,7,1,3
2017,3,1,4,8,144,21,4
2017,3,1,4,8,39,13,4
2017,1,1,1,8,145,12,1
2017,3,3,4,8,7,1,3
2017,3,2,4,8,7,1,3
2016,12,1,5,8,144,21,4
2017,2,3,3,8,7,1,3
2017,2,1,4,8,144,21,4
2017,2,1,4,8,145,12,1
2017,2,1,5,8,49,21,4
2016,12,1,5,8,135,17,2
2017,3,1,5,8,145,12,1
2017,2,1,3,8,124,6,4
2017,2,1,3,8,55,19,4
2017,3,2,4,8,144,21,4
2017,2,4,4,8,7,1,3
2017,2,1,5,8,7,1,3
2017,2,1,3,8,27,12,1
2017,3,1,5,8,7,1,3
2017,3,1,4,8,144,21,4
2017,2,1,3,8,7,1,3
2017,1,2,4,8,7,1,3
2017,2,2,5,8,144,21,4
2017,2,1,4,8,39,13,4
2017,1,2,5,8,7,1,3
2017,2,1,5,8,144,21,4
2016,10,3,5,8,7,1,3
2017,3,4,4,8,149,17,2
2017,2,1,5,8,27,12,1
2017,3,3,4,8,131,13,4
2017,2,1,4,8,7,1,3
2016,6,1,4,8,145,12,1
2017,3,1,4,8,39,13,4
2016,5,1,4,8,144,21,4
2017,2,2,5,8,135,17,2
2017,2,1,3,8,7,1,3
2017,2,3,5,8,144,21,4
2017,2,3,4,8,27,12,1
2017,2,1,4,8,145,12,1
2017,1,3,5,8,7,1,3
2017,2,1,4,8,145,12,1
2017,2,1,2,8,7,1,3
2017,2,3,3,8,61,16,2
2017,2,2,5,8,52,6,4
2017,3,1,3,8,126,8,2
2017,2,3,3,8,27,12,1
2017,3,2,4,8,7,1,3
2017,2,1,5,8,144,21,4
2017,2,1,3,8,7,1,3
2017,2,3,4,8,144,21,4
2017,1,1,5,8,7,1,3
2016,12,1,3,8,127,19,4
2017,2,1,4,8,27,12,1
2017,2,1,5,8,144,21,4
2017,2,2,4,8,7,1,3
2017,2,2,4,8,144,21,4
2017,2,3,5,8,125,18,0
2017,1,2,5,8,145,12,1
2017,2,1,5,8,7,1,3
2017,1,1,5,8,126,8,2
2017,2,3,5,8,145,12,1
2017,2,3,4,8,15,21,4
2017,2,2,4,8,48,13,4
2017,2,3,5,8,100,14,3
2017,2,1,5,8,145,12,1
2017,2,3,5,8,44,6,4
2017,2,1,5,8,59,6,4
2017,1,3,5,8,27,12,1
2017,2,1,5,8,62,17,2
2017,2,1,4,8,7,1,3
2017,2,3,5,8,131,13,4
2017,2,1,5,8,61,16,2
2016,6,2,5,8,145,12,1
2017,2,1,5,8,61,16,2
2017,2,1,5,8,7,1,3
2017,2,1,4,8,145,12,1
2017,2,1,3,8,135,17,2
2017,2,1,5,8,7,1,3
2017,2,1,5,8,27,12,1
2017,2,1,4,8,144,21,4
2017,2,3,4,8,61,16,2
2017,2,2,4,8,145,12,1
2017,2,1,5,8,27,12,1
2017,2,1,4,8,7,1,3
2017,2,3,5,8,7,1,3
2017,2,1,5,8,145,12,1
2017,2,3,5,8,33,4,1
2017,2,1,3,8,27,12,1
2017,2,3,4,8,7,1,3
2016,10,3,4,8,27,12,1
2017,1,1,2,8,44,6,4
2016,12,2,5,8,145,12,1
2017,2,1,4,8,38,6,4
2017,2,1,4,8,122,17,2
2017,2,1,4,8,61,16,2
2017,2,3,4,8,125,18,0
2017,2,3,4,8,145,12,1
2017,2,3,4,8,7,1,3
2017,1,1,3,8,122,17,2
2017,2,1,5,8,145,12,1
2017,2,3,5,8,145,12,1
2017,2,1,2,8,145,12,1
2017,1,1,5,8,144,21,4
2017,2,2,4,8,62,17,2
2017,2,1,5,8,145,12,1
2016,3,4,5,8,27,12,1
2016,9,1,5,8,62,17,2
2017,2,1,5,8,110,6,4
2016,10,1,5,8,144,21,4
2017,2,1,5,8,34,6,4
2016,11,1,4,8,145,12,1
2016,6,1,4,8,145,12,1
2017,1,3,5,8,143,10,2
2016,10,1,5,8,52,6,4
2017,2,1,4,8,144,21,4
2017,2,3,5,8,98,21,4
2017,2,1,5,8,7,1,3
2017,2,1,4,8,109,17,2
2017,2,3,5,8,144,21,4
2016,11,4,3,8,7,1,3
2017,2,2,5,8,7,1,3
2017,2,1,5,8,27,12,1
2017,1,1,4,8,125,18,0
2017,2,1,5,8,27,12,1
2017,2,1,4,8,7,1,3
2016,12,2,4,8,39,13,4
2017,2,1,3,8,127,19,4
2017,2,4,4,8,7,1,3
2017,1,3,4,8,62,17,2
2017,2,1,3,8,122,17,2
2017,2,3,5,8,27,12,1
2017,2,2,5,8,51,9,4
2017,1,3,5,8,145,12,1
2017,2,3,5,8,81,17,2
2016,8,1,4,8,27,12,1
2017,1,2,5,8,61,16,2
2016,10,2,5,8,122,17,2
2017,2,2,4,8,7,1,3
2017,2,1,4,8,145,12,1
2017,2,3,5,8,39,13,4
2017,2,3,4,8,144,21,4
2017,2,1,5,8,61,16,2
2016,3,1,4,8,23,19,4
2016,5,1,5,8,145,12,1
2016,7,4,4,8,81,17,2
2017,2,1,4,8,27,12,1
2017,2,1,4,8,122,17,2
2017,2,3,4,8,83,19,4
2017,2,1,4,8,100,14,3
2017,1,2,4,8,31,8,2
2016,9,3,5,8,100,14,3
2017,1,1,4,8,7,1,3
2017,2,3,4,8,122,17,2
2017,1,2,5,8,7,1,3
2016,7,2,5,8,145,12,1
2017,1,2,5,8,27,12,1
2016,12,2,5,8,27,12,1
2017,2,3,4,8,120,6,4
2017,2,3,3,8,122,17,2
2017,2,1,4,8,61,16,2
2017,2,1,4,8,7,1,3
2017,1,2,3,8,7,1,3
2017,2,2,3,8,100,14,3
2016,12,1,4,8,144,21,4
2017,2,3,5,8,7,1,3
2017,2,3,5,8,48,13,4
2017,2,1,5,8,7,1,3
2016,11,1,5,8,31,8,2
2017,2,1,4,8,102,13,4
2016,9,1,5,8,132,6,4
2017,2,3,4,8,27,12,1
2017,2,2,5,8,124,6,4
2017,2,1,5,8,31,8,2
2017,2,1,3,8,7,1,3
2017,2,2,5,8,145,12,1
2017,1,3,5,8,65,21,4
2017,1,2,3,8,144,21,4
2017,1,2,4,8,7,1,3
2017,2,3,4,8,144,21,4
2016,4,4,4,8,112,2,1
2017,2,1,5,8,60,13,4
2017,2,4,5,8,98,21,4
2017,2,1,4,8,61,16,2
2017,2,1,5,8,133,8,2
2017,2,4,4,8,48,13,4
2017,2,1,5,8,7,1,3
2017,2,1,3,8,7,1,3
2017,1,2,3,8,81,17,2
2017,2,3,4,8,7,1,3
2017,2,3,5,8,61,16,2
2017,2,1,5,8,144,21,4
2017,2,3,5,8,145,12,1
2017,2,2,4,8,81,17,2
2016,8,1,4,8,51,9,4
2017,2,1,3,8,98,21,4
2017,2,3,4,8,62,17,2
2017,1,3,5,8,144,21,4
2017,2,2,4,8,7,1,3
2017,2,1,4,8,145,12,1
2017,1,3,4,8,31,8,2
2017,2,1,5,8,135,17,2
2017,1,3,5,8,145,12,1
2017,1,2,3,8,69,8,2
2017,2,4,5,8,62,17,2
2017,2,1,5,8,7,1,3
2017,1,1,5,8,27,12,1
2017,1,2,5,8,111,19,4
2016,12,1,5,8,145,12,1
2017,1,1,5,8,143,10,2
2017,1,2,4,8,7,1,3
2017,1,2,4,8,7,1,3
2017,2,1,4,8,65,21,4
2017,1,2,5,8,7,1,3
2017,2,2,5,8,143,10,2
2017,1,3,5,8,145,12,1
2016,11,1,5,8,61,16,2
2017,1,3,5,8,144,21,4
2016,12,3,5,8,70,10,2
2017,1,4,5,8,135,17,2
2016,8,1,5,8,7,1,3
2017,1,1,4,8,144,21,4
2017,2,1,4,8,144,21,4
2016,10,1,4,8,144,21,4
2017,2,3,5,8,145,12,1
2017,2,1,3,8,125,18,0
2016,12,2,3,8,7,1,3
2017,1,4,5,8,145,12,1
2017,1,1,3,8,7,1,3
2017,1,1,5,8,145,12,1
2017,1,4,4,8,145,12,1
2017,1,1,5,8,123,6,4
2017,2,1,5,8,143,10,2
2017,1,1,2,8,122,17,2
2017,1,4,5,8,145,12,1
2016,12,1,4,8,7,1,3
2016,12,1,4,8,44,6,4
2017,1,1,4,8,7,1,3
2017,1,1,1,8,52,6,4
2017,1,1,5,8,7,1,3
2017,1,2,5,8,143,10,2
2016,8,3,4,8,62,17,2
2017,1,1,4,8,144,21,4
2017,1,3,5,8,145,12,1
2017,1,0,4,8,145,12,1
2016,12,3,5,8,145,12,1
2017,1,1,5,8,145,12,1
2016,10,1,3,8,7,1,3
2017,1,1,5,8,145,12,1
2016,11,3,4,8,145,12,1
2017,1,4,5,8,145,12,1
2017,1,1,4,8,144,21,4
2017,1,2,3,8,62,17,2
2017,1,1,3,8,102,13,4
2017,1,1,5,8,7,1,3
2017,1,3,5,8,145,12,1
2016,11,2,3,8,7,1,3
2017,1,1,5,8,62,17,2
2017,1,1,4,8,7,1,3
2017,1,1,5,8,69,8,2
2017,1,2,5,8,100,14,3
2017,1,1,5,8,144,21,4
2017,1,1,4,8,145,12,1
2016,12,2,4,8,7,1,3
2017,1,1,4,8,7,1,3
2017,1,2,4,8,7,1,3
2017,1,1,5,8,144,21,4
2017,1,1,5,8,61,16,2
2017,1,1,5,8,122,17,2
2017,1,1,4,8,143,10,2
2017,1,1,3,8,7,1,3
2017,1,1,5,8,7,1,3
2017,1,3,3,8,145,12,1
2017,1,3,4,8,145,12,1
2017,1,1,5,8,144,21,4
2016,12,2,3,8,39,13,4
2017,1,1,3,8,98,21,4
2017,1,1,5,8,132,6,4
2017,1,1,5,8,7,1,3
2017,1,1,5,8,27,12,1
2017,1,4,4,8,33,4,1
2017,1,2,4,8,7,1,3
2017,1,2,2,8,145,12,1
2017,1,4,4,8,145,12,1
2016,5,1,5,8,86,7,0
2017,1,1,4,8,144,21,4
2016,8,3,3,8,143,10,2
2016,12,2,3,8,95,20,0
2017,1,2,3,8,7,1,3
2017,1,1,5,8,27,12,1
2016,12,2,5,8,145,12,1
2016,5,3,3,8,7,1,3
2017,1,3,5,8,109,17,2
2017,1,3,4,8,145,12,1
2017,1,2,5,8,7,1,3
2016,12,1,4,8,61,16,2
2016,12,2,3,8,145,12,1
2017,1,2,4,8,39,13,4
2017,1,3,4,8,144,21,4
2017,1,1,5,8,127,19,4
2017,1,3,3,8,27,12,1
2017,1,1,5,8,144,21,4
2017,1,3,4,8,27,12,1
2017,1,3,5,8,144,21,4
2017,1,2,5,8,7,1,3
2017,1,1,5,8,59,6,4
2017,1,1,5,8,127,19,4
2016,4,1,4,8,62,17,2
2017,1,3,5,8,84,14,3
2017,1,4,5,8,144,21,4
2017,1,3,5,8,118,10,2
2016,12,2,5,8,145,12,1
2017,1,3,4,8,144,21,4
2017,1,4,4,8,145,12,1
2017,1,1,3,8,7,1,3
2017,1,2,5,8,7,1,3
2017,1,2,5,8,7,1,3
2017,1,3,4,8,7,1,3
2017,1,1,4,8,7,1,3
2017,1,4,5,8,145,12,1
2017,1,2,5,8,27,12,1
2017,1,4,5,8,27,12,1
2016,9,1,4,8,143,10,2
2017,1,1,5,8,7,1,3
2017,1,4,5,8,7,1,3
2016,4,1,5,8,144,21,4
2016,2,1,5,8,144,21,4
2017,1,1,3,8,135,17,2
2017,1,1,4,8,144,21,4
2016,8,1,5,8,7,1,3
2017,1,3,5,8,27,12,1
2016,12,4,5,8,69,8,2
2017,1,1,5,8,144,21,4
2017,1,3,5,8,145,12,1
2016,6,2,4,8,62,17,2
2017,1,1,5,8,7,1,3
2017,1,2,5,8,145,12,1
2016,12,3,5,8,131,13,4
2016,2,1,5,8,12,16,2
2017,1,2,4,8,7,1,3
2017,1,4,5,8,116,9,4
2016,11,1,5,8,145,12,1
2017,1,2,5,8,144,21,4
2017,1,2,4,8,7,1,3
2017,1,1,5,8,27,12,1
2016,2,2,5,8,7,1,3
2017,1,3,5,8,144,21,4
2017,1,2,5,8,145,12,1
2017,1,1,5,8,84,14,3
2016,10,1,4,8,27,12,1
2017,1,2,5,8,7,1,3
2016,12,3,4,8,144,21,4
2017,1,4,4,8,144,21,4
2016,12,2,5,8,7,1,3
2016,12,1,3,8,62,17,2
2016,2,1,5,8,145,12,1
2017,1,4,5,8,48,13,4
2017,1,4,5,8,7,1,3
2017,1,4,5,8,98,21,4
2017,1,1,4,8,144,21,4
2017,1,1,5,8,27,12,1
2017,1,2,5,8,145,12,1
2017,1,1,3,8,25,17,2
2017,1,1,4,8,7,1,3
2017,1,1,4,8,67,19,4
2016,11,1,5,8,144,21,4
2017,1,1,4,8,61,16,2
2017,1,4,5,8,145,12,1
2017,1,1,5,8,144,21,4
2017,1,1,5,8,7,1,3
2016,12,1,4,8,144,21,4
2016,12,3,3,8,27,12,1
2017,1,2,5,8,7,1,3
2017,1,1,5,8,7,1,3
2016,12,3,4,8,7,1,3
2016,12,1,4,8,70,10,2
2016,12,3,4,8,12,16,2
2017,1,3,3,8,145,12,1
2017,1,1,5,8,7,1,3
2016,12,2,4,8,31,8,2
2017,1,1,5,8,16,4,1
2016,12,2,4,8,139,10,2
2017,1,1,5,8,145,12,1
2017,1,2,5,8,144,21,4
2017,1,1,4,8,144,21,4
2017,1,2,5,8,145,12,1
2017,1,1,4,8,7,1,3
2017,1,2,5,8,7,1,3
2016,12,1,5,8,52,6,4
2017,1,2,4,8,7,1,3
2017,1,3,4,8,7,1,3
2017,1,4,4,8,62,17,2
2016,12,2,5,8,7,1,3
2016,11,1,4,8,7,1,3
2016,12,2,5,8,109,17,2
2017,1,2,5,8,7,1,3
2017,1,4,3,8,7,1,3
2017,1,1,5,8,145,12,1
2017,1,1,5,8,145,12,1
2016,12,2,5,8,144,21,4
2017,1,1,5,8,113,10,2
2017,1,1,4,8,31,8,2
2016,12,3,5,8,27,12,1
2017,1,2,4,8,7,1,3
2017,1,1,5,8,62,17,2
2016,7,1,5,8,7,1,3
2017,1,3,4,8,144,21,4
2017,1,1,5,8,62,17,2
2016,2,1,4,8,27,12,1
2016,9,4,5,8,144,21,4
2017,1,1,3,8,144,21,4
2017,1,1,4,8,7,1,3
2017,1,4,5,8,145,12,1
2017,1,2,5,8,79,6,4
2016,12,3,5,8,7,1,3
2016,12,1,4,8,34,6,4
2017,1,2,4,8,37,10,2
2016,12,1,5,8,51,9,4
2017,1,1,5,8,8,6,4
2016,12,1,5,8,62,17,2
2017,1,2,4,8,109,17,2
2017,1,3,5,8,118,10,2
2017,1,2,4,8,7,1,3
2016,12,2,5,8,7,1,3
2016,12,1,5,8,145,12,1
2016,8,1,5,8,145,12,1
2016,12,1,4,8,144,21,4
2017,1,1,5,8,145,12,1
2017,1,3,4,8,127,19,4
2016,12,1,5,8,52,6,4
2016,12,2,4,8,145,12,1
2016,12,2,5,8,145,12,1
2017,1,1,5,8,145,12,1
2016,12,1,4,8,7,1,3
2017,1,3,5,8,62,17,2
2016,12,1,4,8,81,17,2
2016,9,3,4,8,109,17,2
2017,1,3,4,8,4,15,1
2016,9,3,5,8,100,14,3
2016,12,1,5,8,145,12,1
2016,12,2,5,8,144,21,4
2017,1,3,5,8,125,18,0
2017,1,1,5,8,7,1,3
2017,1,2,4,8,7,1,3
2016,2,3,3,8,62,17,2
2016,12,2,4,8,98,21,4
2016,12,1,4,8,7,1,3
2016,12,1,3,8,61,16,2
2016,12,3,4,8,7,1,3
2016,12,3,5,8,145,12,1
2017,1,3,4,8,55,19,4
2017,1,1,4,8,7,1,3
2016,12,2,5,8,62,17,2
2017,1,1,4,8,98,21,4
2017,1,1,5,8,7,1,3
2017,1,3,5,8,145,12,1
2016,12,2,5,8,100,14,3
2017,1,2,4,8,7,1,3
2017,1,1,5,8,100,14,3
2016,12,2,3,8,81,17,2
2016,12,1,3,8,135,17,2
2017,1,3,5,8,7,1,3
2016,12,2,5,8,144,21,4
2017,1,1,5,8,144,21,4
2016,12,3,5,8,23,19,4
2016,12,4,5,8,7,1,3
2016,12,1,4,8,144,21,4
2016,12,1,4,8,143,10,2
2016,12,1,2,8,7,1,3
2016,9,2,5,8,145,12,1
2017,1,1,4,8,52,6,4
2017,1,1,4,8,48,13,4
2017,1,2,5,8,132,6,4
2017,1,1,5,8,145,12,1
2017,1,1,5,8,21,15,1
2016,12,3,4,8,7,1,3
2016,12,2,4,8,62,17,2
2017,1,2,3,8,7,1,3
2016,12,2,4,8,7,1,3
2016,12,1,4,8,144,21,4
2017,1,2,4,8,7,1,3
2016,10,4,5,8,8,6,4
2016,12,3,4,8,144,21,4
2016,4,3,4,8,7,1,3
2016,6,1,5,8,27,12,1
2016,12,1,4,8,7,1,3
2017,1,2,5,8,27,12,1
2016,12,2,4,8,7,1,3
2016,11,4,4,8,7,1,3
2017,1,2,4,8,7,1,3
2016,12,2,4,8,102,13,4
2016,11,4,5,8,39,13,4
2016,12,2,5,8,116,9,4
2016,7,2,5,8,62,17,2
2016,12,2,5,8,27,12,1
2016,12,1,5,8,125,18,0
2016,12,3,5,8,145,12,1
2016,12,3,2,8,7,1,3
2016,12,1,5,8,144,21,4
2016,11,1,5,8,144,21,4
2016,12,1,4,8,62,17,2
2016,12,1,4,8,145,12,1
2016,12,3,5,8,7,1,3
2016,12,2,5,8,110,6,4
2016,12,2,3,8,62,17,2
2016,12,2,4,8,143,10,2
2016,11,3,5,8,145,12,1
2016,12,1,4,8,145,12,1
2016,11,4,5,8,52,6,4
2016,12,2,5,8,7,1,3
2016,12,1,4,8,100,14,3
2016,12,1,5,8,145,12,1
2016,6,3,4,8,62,17,2
2016,12,2,5,8,7,1,3
2016,12,2,4,8,122,17,2
2016,12,1,5,8,145,12,1
2016,12,1,5,8,144,21,4
2016,12,2,5,8,7,1,3
2016,12,2,5,8,145,12,1
2016,12,1,3,8,7,1,3
2016,12,1,5,8,144,21,4
2016,12,2,4,8,143,10,2
2016,12,1,4,8,122,17,2
2016,12,1,4,8,7,1,3
2016,12,4,4,8,81,17,2
2016,12,2,5,8,144,21,4
2016,12,1,4,8,144,21,4
2016,12,4,4,8,98,21,4
2016,12,2,5,8,109,17,2
2016,11,3,4,8,7,1,3
2016,12,2,5,8,134,7,0
2016,12,2,4,8,7,1,3
2016,12,1,5,8,27,12,1
2016,12,1,5,8,27,12,1
2016,12,2,5,8,67,19,4
2016,10,1,5,8,7,1,3
2016,12,1,3,8,145,12,1
2016,12,2,5,8,143,10,2
2016,12,1,4,8,135,17,2
2016,12,2,5,8,145,12,1
2016,12,3,5,8,122,17,2
2016,12,1,5,8,27,12,1
2016,3,1,4,8,61,16,2
2016,12,1,5,8,7,1,3
2016,12,2,5,8,144,21,4
2016,12,1,5,8,7,1,3
2016,1,2,4,8,7,1,3
2016,12,1,5,8,27,12,1
2016,12,3,4,8,144,21,4
2016,12,2,4,8,22,17,2
2016,12,1,3,8,144,21,4
2016,12,3,4,8,144,21,4
2016,12,1,5,8,7,1,3
2016,12,2,4,8,31,8,2
2016,12,1,5,8,7,1,3
2016,12,1,4,8,104,16,2
2016,12,1,5,8,7,1,3
2016,12,1,5,8,98,21,4
2016,12,1,4,8,39,13,4
2016,10,2,4,8,131,13,4
2016,12,3,5,8,122,17,2
2016,12,2,5,8,7,1,3
2016,12,2,5,8,7,1,3
2016,12,1,5,8,7,1,3
2016,12,1,5,8,144,21,4
2016,8,1,5,8,27,12,1
2016,12,3,5,8,135,17,2
2016,11,1,5,8,62,17,2
2016,12,1,4,8,61,16,2
2016,12,3,5,8,27,12,1
2016,12,1,5,8,143,10,2
2016,12,3,4,8,7,1,3
2016,12,1,5,8,143,10,2
2016,12,2,4,8,61,16,2
2016,12,3,5,8,145,12,1
2016,12,1,5,8,27,12,1
2016,12,2,5,8,7,1,3
2016,12,2,5,8,7,1,3
2016,11,1,3,8,144,21,4
2016,12,4,5,8,61,16,2
2016,12,3,3,8,144,21,4
2016,10,1,4,8,110,6,4
2016,12,4,5,8,7,1,3
2016,12,1,5,8,27,12,1
2016,12,3,5,8,7,1,3
2016,12,1,5,8,81,17,2
2016,12,4,5,8,135,17,2
2016,11,1,5,8,62,17,2
2016,12,1,5,8,7,1,3
2016,12,1,5,8,149,17,2
2016,12,2,5,8,145,12,1
2016,12,1,5,8,122,17,2
2016,12,3,5,8,144,21,4
2016,3,3,5,8,62,17,2
2016,12,1,5,8,100,14,3
2016,12,1,5,8,122,17,2
2016,12,4,3,8,43,11,0
2016,12,2,3,8,62,17,2
2016,11,1,4,8,7,1,3
2016,12,4,1,8,122,17,2
2016,12,1,4,8,62,17,2
2016,11,3,2,8,125,18,0
